title,price,description,link,Image,categorie
ENERGIE FRUIT – GEL DOUCHE HYDRATANT MONOÏ ET HUILE DE MACADAMIA,12.800 TND TTC,"

Hydratant.
Sans phtalates.
Sans silicones.
PH neutre.

",https://anais.tn/produit/gel-douche-hydratant-monoi-et-huile-de-macadamia/,https://anais.tn/wp-content/uploads/2020/05/energie-fruit-gel-douche-monoi-et-huile-de-macadamia-1.jpg,Autre
ENERGIE FRUIT – GEL DOUCHE VANILLE ET HUILE D’ARGAN BIO,12.800 TND TTC,"

Faites-vous plaisir avec ce gel douche gourmand à la senteur vanille et à la formule respectueuse de l’homme et de l’environnement ! 
Les peaux sèches et abîmées apprécieront tout particulièrement ce gel douche enrichi en huile d’argan, un ingrédient ancestral aux vertus nourrissantes et adoucissantes.
Composé à 0% de phénoxyethanol, de parabens, de colorants et de savon, Vegan et Cruelty Free, ce gel douche a décidément tout bon.

",https://anais.tn/produit/gel-douche-vanille-et-huile-dargan-bio/,https://anais.tn/wp-content/uploads/2020/05/xenergie-fruit-gel-douche-bio-vanille-huile-d-argan.jpg.pagespeed.ic_.GnMcxqqL_I.png,Autre
ENERGIE FRUIT – HUILE DE DOUCHE MONOÏ ET HUILES OLIVE ET ARGAN BIO,12.800 TND TTC,"

Huile de douche & bain innovant qui allient hydratation et voyage des sens. 
Un doux moment sous la douche ou dons le bain grâce à une texture huile
soyeuse à la senteur d’été.
 Sans savon, sans methyl et ou pH neutre, les huiles de douche énergie fruit
conviennent aux peaux sensibles.
Une caresse enveloppante, délicatement parfumée pour une peau douce et nourrie tout ou long de la journée.

",https://anais.tn/produit/huile-de-douche-monoi-et-huiles-olive-et-argan-bio/,https://anais.tn/wp-content/uploads/2020/05/x-energie-fruit-huile-de-douche-fleur-de-monoi-et-2-huiles-argan-olive.jpg.pagespeed.ic_.jkt7znQh6G.png,Autre
ENERGIE FRUIT GEL DOUCHE – VANILLE & HUILE DE BURITI BIO 500ML,14.800 TND 12.990 TND TTC,"

Ce gel douche hydratant – sans silicones, parabens, ni colorants – donne l’eau à la bouche avec sa senteur addictive de vanille. 
Formulée à 98% d’ingrédients d’origine naturelle et enrichie en huile de buriti bio, sa formule riche en acides gras ravira les peaux sèches qui retrouveront souplesse et hydratation !

",https://anais.tn/produit/energie-fruit-gel-douche-vanille-huile-de-buriti-bio-500ml/,https://anais.tn/wp-content/uploads/2021/12/gel-douche-anais-parapharmacie-min.jpg,Autre
ENERGIE FRUIT SOIN INTIME LAVANT DOUX 150ML,18.900 TND TTC,"

Energie Fruit Soin Lavant Intime Fleur de Coton et Aloe Vera Bio 150ml est spécialement conçu pour l’hygiène intime au quotidien.
Doux et délicatement parfumé à la fleur de coton, il est élaboré sans savon et respecte l’équilibre naturel de la flore vaginale grâce à son pH adapté.
Enrichi en aloé vera biologique et en glycérine naturelle, il nettoie en douceur et apporte une sensation de bien-être incompara

",https://anais.tn/produit/energie-fruit-soin-intime-lavant-doux-150ml/,https://anais.tn/wp-content/uploads/2021/06/soin-lavant-intime-bio-fleur-de-coton-aloe-vera-150ml-min-2.png,Autre
GEL DOUCHE – FLEUR D’ORANGER & HUILE DE LIN BIO 500ml,14.850 TND 12.990 TND TTC,"

Cette texture gelée enrichie en glycérine naturelle hydratante se transforme en une mousse fine et soyeuse au contact de ta peau, libérant un parfum Fleur d’Oranger exotique. 
Douce et souple, ta peau ne tiraille pas et reste confortable. 

",https://anais.tn/produit/gel-douche-fleur-doranger-huile-de-lin-bio-500ml/,https://anais.tn/wp-content/uploads/2021/12/energie-fruit-ma-douche-de-soin-anais-parapharmacie-min-1.jpg,Autre
JONZAC GEL DOUCHE HAUTE TOLÉRANCE NON PARFUMÉ 500ML,45.400 TND TTC,"

Ultra-douce, anti-irritations, tiraillements, picotements et démangeaisons, elle aide à réparer les petites agressions causées par l’épilation, le soleil, l’air sec, les douches, le chauffage.
Ce gel douche Jonzac est parfaitement adapté à la toilette intime. 
Pour une hygiène quotidienne des peaux et muqueuses sensibles à réactives.

",https://anais.tn/produit/lea-nature-jonzac-gel-douche-haute-tolerance-non-parfume-500ml/,https://anais.tn/wp-content/uploads/2021/01/anais-parapharmacie-jonzac-min.png,Autre
LA ROCHE POSAY LIPIKAR 750ML,65.450 TND TTC,"

Peaux sensibles de toute la famille. Nourrisson, enfant et adulte. Convient au cuir chevelu des nourrissons et aux zones intimes.
Au Niacinamide apaisant et au Beurre de Karité relipidant pour contribuer à la restauration de la barrière cutanée.

",https://anais.tn/produit/la-roche-posay-lipikar-750ml/,https://anais.tn/wp-content/uploads/2021/09/lipikar-repack-2018-packshot-gel-lavant-750-ml-frgb-bd-png-1200x1200-min.png,Autre
LA ROCHE POSAY TOLERIANE GEL MOUSSANT 150ML,47.500 TND TTC,"

Ce gel doux est destiné aux peaux sensibles et intolérantes normales à mixtes.
Ce dernier nettoie et démaquille la peau à l’eau en toute sécurité.
 En effet, ce gel nettoyant protège la peau du calcaire.
Ce gel moussant est composé de produits qui minimisent les risques d’intolérances mais surtout qui rendent la peau très souple.

",https://anais.tn/produit/la-roche-posay-toleriane-gel-moussant-150ml/,https://anais.tn/wp-content/uploads/2020/10/la-roche-posay-toleriane-gel-moussant-150ml_2-min.jpg,Autre
LA ROCHE-POSAY DEMAQUILLANT YEUX PHYSIOLOGIQUE 125ML,47.500 TND TTC,"

Démaquillant yeux physiologique.
Avec de l’eau thermale de La Roche-Posay.
Démaquille en douceur.
Yeux sensibles.

",https://anais.tn/produit/la-roche-posay-demaquillant-yeux-physiologique-125ml/,https://anais.tn/wp-content/uploads/2020/09/LRP1031-lzhZX-first-.jpg,Autre
LA ROCHE-POSAY DEODORANT PHYSIOLOGIQUE 24H 150ML,29.690 TND TTC,"

Ce déodorant physiologique La Roche-Posay procure une efficacité anti-humidité et anti-odeurs pendant 24h.
Le gluconate de Zinc qu’il contient neutralise les odeurs, tandit que la Perlite ultra-absorbante lutte contre l’humidité.
L’Allantoïne apaisante adoucit la peau.

",https://anais.tn/produit/la-roche-posay-deodorant-physiologique-24h-150ml/,https://anais.tn/wp-content/uploads/2020/09/téléchargement.jpg,Autre
LAINO L’AUTHENTIQUE SAVON DE  MARSEILLE,13.300 TND TTC,"

Laino a sélectionné le meilleur des actifs pour formuler l’Authentique Savon de Marseille. 
Grâce à sa recette à partir d’huiles exclusivement végétales, ce savon sans parfum et sans colorant, nettoie la peau au quotidien.

",https://anais.tn/produit/laino-lauthentique-savon-de-marseille/,https://anais.tn/wp-content/uploads/2020/05/site-laino-602328-1024x1024-1.jpg,Autre
LIRENE HUILE DE DOUCHE ARGAN 400ML,22.140 TND TTC,"

Lirene Huile de Douche Argan nettoie efficacement la peau et laisse une couche protectrice délicate et non grasse sur la peau. 
Il contient deux huiles précieuses avec un fort effet hydratant et lissant, et un beau parfum captive les sens.

",https://anais.tn/produit/lirene-huile-de-douche-argan-400ml/,https://anais.tn/wp-content/uploads/2021/09/lirene-min.jpg,Autre
LIRENE HUILE DE DOUCHE MANGUE JASMIN 400ML,22.140 TND TTC,"

 Le gel douche Lirene Oils à l’huile de mangue et de jasmin est une combinaison unique de nettoyage et d’hydratation de la peau.
Soins intensifs de la peau sous la douche, apparence saine et excellent état de votre peau.
La formule douce hydratante du gel est enrichie en huile de mangue, adoucit la peau, renforce sa barrière protectrice, retient l’humidité et prévient la peau sèche.

",https://anais.tn/produit/lirene-huile-de-douche-mangue-jasmin-400ml/,https://anais.tn/wp-content/uploads/2021/09/lirene-huile-de-douche-mangue-jasmin-400ml-min.jpg,Autre
MARTIDERM DRIOSEC GEL – 75 ML,61.700 TND TTC,"

Anti transpirant et déodorant pour le contrôle intégral de la transpiration excessive au niveau des mains et des pieds.

",https://anais.tn/produit/martiderm-driosec-gel-75-ml/,https://anais.tn/wp-content/uploads/2021/05/MartiDerm-Driosec-Gel-Manos-Pies-75ml-1_5de83cfe8784f-compressed-2.jpg,Autre
