title,price,description,link,Image,categorie
BIO GATRANA GÉLULES CHARDON MARIE BOITE DE 90 GÉLULES,19.500 TND TTC,"

Le Chardon Marie est traditionnellement utilisé pour le confort et la vitalité du foie. Le complémentaire alimentaire au Chardon Marie est riche en Silymarine. 
Tonifiant et stimulant hépatique, le chardon Marie est recommandé dans le cas des lésions provoquées par l’alcool. 
La Silymanie freine la progression de la cirrhose et est conseillée pour guérir les hépatites virales ou chroniques.

",https://anais.tn/produit/bio-gatrana-gelules-chardon-marie-boite-de-90-gelules/,https://anais.tn/wp-content/uploads/2021/01/gelules-chardon-marie-boite-de-90-gelules-bio-gatrana.jpg,Complements
BIO GATRANA MORINGA  90 GÉLULES,24.300 TND TTC,"

100 % de feuille de moringa (Moringa Oleifera).
Bienfaits:
Renforce le système immunitaire.
comble les carences nutritionnelles.
Aide à lutter contre le vieillissement la glycémie et du cholestérol.

",https://anais.tn/produit/bio-gatrana-moringa-90-gelules/,https://anais.tn/wp-content/uploads/2020/05/moringa-en-gelules-boite-de-90-gelules-bio-gatrana.jpg,Complements
BIO GATRANA MORINGA EN GÉLULES BOITE DE 90 GÉLULES,24.300 TND TTC,"

Les feuilles de Moringa apportent à l’organisme un effet antioxydant, anti-inflammatoire, antihypertensif, anti-cholestérolémiants et hypoglycémiants. 
Le Moringa agit comme bouclier pour l’organisme humain et permet ainsi d’améliorer la vision, de résoudre les problèmes de diarrhée et de renforcer le bon fonctionnement du cerveau et des nerfs.

",https://anais.tn/produit/bio-gatrana-moringa-en-gelules-boite-de-90-gelules/,https://anais.tn/wp-content/uploads/2021/01/moringa-en-gelules-boite-de-90-gelules-bio-gatrana.jpg,Complements
BIO GATRANA SPIRULINE PAILLETTES 100G,51.900 TND TTC,"

Riche en protéines (62%): 17 acides aminés dont 8 acides aminés essentiels
Vitamines: E, A, K, D3, B1, B2, B5, B8, B12, Bèta carotène
Antioxydants: Phycocyanine (28%), SOD, Chlorophylle
Minéraux: (fer, calcium, magnésium, sélénium, cuivre)

",https://anais.tn/produit/bio-gatrana-spiruline-paillettes-100g/,https://anais.tn/wp-content/uploads/2021/01/spiruline-biologique-en-paillettes-sachet-100g-bio-gatrana.jpg,Complements
BIO GATRANA SPIRULINE PAILLETTES 50G,33.000 TND TTC,"

Riche en protéines (62%): 17 acides aminés dont 8 acides aminés essentiels
Vitamines: E, A, K, D3, B1, B2, B5, B8, B12, Bèta carotène
Antioxydants: Phycocyanine (28%), SOD, Chlorophylle
Minéraux: (fer, calcium, magnésium, sélénium, cuivre)

",https://anais.tn/produit/bio-gatrana-spiruline-paillettes-50g/,https://anais.tn/wp-content/uploads/2021/01/tunisie-bio-spiruline-bio-gatrana-50-g.jpg,Complements
BIO GATRANA SPIRULINE SACHET PAILLETTES,27.800 TND – 45.100 TND TTC,"

La spiruline reconnue comme l’algue miracle est un super aliment qui se caractérise par sa concentration en protéine, vitamines, minéraux, oligo-éléments, acides gras essentiels et antioxydants et pauvre en calories.
Cette algue permet de tonifier le corps et optimiser la résistance de l’organisme tout en fortifiant le système immunitaire.
C’est un exceptionnel antioxydant, anti-inflammatoire et anti tumorale qui bloque la prolifération des cellules (CD4) tumorales.
Elle renforce l’immunité et protège des maladies infectieuses puisqu’elle stimule la production d’anticorps et de cytokines.
Elle a une influence positive sur la fabrication de globules rouges et purifie le sang .
La spiruline joue aussi un rôle dans la fluidification sanguine et la régulation de la tension artérielle par la baisse du taux de triglycérides.
Cette algue magnifique renforce la concentration et augmente l’endurance du corps due à sa richesse en valine (acide aminé essentielle).
Elle convient parfaitement aux sportifs car c’est un véritable concentrée d’énergie, qui par sa richesse en fer, en vitamine B12 et en béta carotène permet l’oxygénation des musclesapable des crampes et de la fatigue) et une récupération plus rapide suite à l’effort.
La spiruline est une parfaite source de protéine hautement assimilable qui participe à l’entretien et à la prise de masse musculaire.
Elle est l’accompagnement parfait des régimes amaigrissants.

",https://anais.tn/produit/bio-gatranaspiruline-sachet-paillettes-50g/,https://anais.tn/wp-content/uploads/2020/05/spiruline-biologique-en-paillettes-sachet-100g-bio-gatrana.jpg,Complements
BIO ORIENT GROSSI + ADULTE 90ML,13.500 TND TTC,"

Grossi+ est un complément alimentaire qui favorise et stimule la prise de poids tout en assurant un apport précieux e éléments nutritifs.
100% naturel , Grossi+ n’engendre aucun effet secondaire.
Complément alimentaire à consommer dans le cadre d’une alimentation variée et équilibrée.

",https://anais.tn/produit/bio-orient-grossi-adulte-90ml/,https://anais.tn/wp-content/uploads/2021/07/bio-orient-grossi-adulte-90ml.jpg,Complements
BIO ORIENT HUILE DE FENUGREC 10ML,7.500 TND TTC,"

Lutte contre les états de maigreur. 
Fortifie le métabolisme des personnes anorexiques, anémiques ou déprimées. 
Stimule les contractions utérines et la lactation. 
Possède des vertus antidiabétiques et anti cholesterolemiantes Anti-ulcère gastrique Hypoglycémiante Anti-inflammatoire externe .

",https://anais.tn/produit/bio-orient-huile-de-fenugrec-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-fenugrec.jpg,Complements
BIO ORIENT HUILE DE FENUGREC 90ML,27.500 TND TTC,"

Lutte contre les états de maigreur.
 Fortifie le métabolisme des personnes anorexiques, anémiques ou déprimées. 
Stimule les contractions utérines et la lactation.
 Possède des vertus antidiabétiques et anticholesterolemiantes.
 Anti-ulcère gastrique Hypoglycémiante.
 Anti-inflammatoire externe.

",https://anais.tn/produit/bio-orient-huile-de-fenugrec-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-fenugrec.jpg,Complements
BIOGATRANA SPIRULINE 180 GÈLLULES,61.000 TND TTC,"

Boite de 180 gélules dosées à 0,4g de poudre de spiruline biologique, riche en protéine (62%) dont les 8 acides aminés essentiels, en vitamines (E, A, K, D3, B1, B2, B5, B6, B8, B12), antioxydants (phycocyanine (28%), SOD, chlorophylle) et minéraux (fer, calcium, magnésium, sélénium, cuivre)
La spiruline est digeste et ne nécessite pas de cuisson, ses nutriments sont très bien assimilés, elle convient aux enfants et adolescents, à la femme enceinte, au sportif, à la personne âgée.

",https://anais.tn/produit/biogatrana-spiruline-180-gellules/,https://anais.tn/wp-content/uploads/2021/01/tunisie-bio-spiruline-bio-gatrana-180-gélules.jpg,Complements
BIOGATRANA SPIRULINE 45 GÈLLULES,18.740 TND TTC,"

Boite de 180 gélules dosées à 0,4g de poudre de spiruline biologique, riche en protéine (62%) dont les 8 acides aminés essentiels, en vitamines (E, A, K, D3, B1, B2, B5, B6, B8, B12), antioxydants (phycocyanine (28%), SOD, chlorophylle) et minéraux (fer, calcium, magnésium, sélénium, cuivre).
La spiruline est digeste et ne nécessite pas de cuisson, ses nutriments sont très bien assimilés, elle convient aux enfants et adolescents, à la femme enceinte, au sportif, à la personne âgée.

",https://anais.tn/produit/biogatrana-spiruline-45-gellules/,https://anais.tn/wp-content/uploads/2021/01/tunisie-bio-spiruline-bio-gatrana-45-gélules-compressed.jpg,Complements
